nro_operacion,nro_socio,qy_fechaproc,nro_oficina,tipo_operacion,estado_op,cod_destino_op,destino_op,cod_actividad,actividad_socio,fecha_concesion_op,fecha_fin_op,fecha_ult_pag,monto_credito,saldo_capital,saldo_por_vencer,saldo_no_devenga,saldo_vencido,int_normal,int_devengado,int_vencido,int_resolucion,int_castigado,int_mora,tipo_cartera,plazo,nro_cuotas,tipo_plazo,tasa_int_con,tasa_int_vig,tgarantia,valgarantias,fecha_garantias,calificacion,dia_pago,dias_mora,nro_cuotas_atra,val_capd,val_intd,val_morad,val_notd,val_gnot2d,val_intresd
9000000179,2000179,2026-05-18,41,PFMC,VIGENTE,ED,EDUCACION,A011301,CULTIVO DE HORTALIZAS Y LEGUMBRES,2025-07-20,2029-06-29,2026-05-14,30210.88,18083.52,18083.52,0.00,0.00,283.46,283.46,0.00,0.00,0.00,0.00,MICROCREDITO,48,48,M,18.81,18.81,PAG,27136.82,2025-07-20,A1,15,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000180,2000180,2026-05-18,60,CRVIVIENDA,VIGENTE,CT,CAPITAL DE TRABAJO,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2023-08-16,2027-07-26,2025-11-19,31135.38,12115.33,12115.33,0.00,0.00,111.97,111.97,0.00,0.00,0.00,0.00,CONSUMO,48,48,M,11.09,11.09,PAG,74078.89,2023-08-16,A1,9,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000181,2000181,2026-05-18,20,MICROCRED,VIGENTE,RP,PAGO DE DEUDAS VARIAS,A011301,CULTIVO DE HORTALIZAS Y LEGUMBRES,2024-03-27,2025-09-18,2025-03-27,28273.08,5180.08,5180.08,0.00,0.00,43.60,43.60,0.00,0.00,0.00,0.00,INMOBILIARIO,18,18,M,10.1,10.1,PAG,24954.03,2024-03-27,A1,6,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000182,2000182,2026-05-18,48,CRVIVIENDA,VIGENTE,CT,CAPITAL DE TRABAJO,S960201,PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA,2022-06-04,2023-05-30,2024-02-20,11851.77,9872.86,9872.86,0.00,0.00,118.15,118.15,0.00,0.00,0.00,0.00,MICROCREDITO,12,12,M,14.36,14.36,VIV,22855.62,2022-06-04,A2,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000183,2000183,2026-05-18,69,CRVIVIENDA,VIGENTE,RP,PAGO DE DEUDAS VARIAS,A011301,CULTIVO DE HORTALIZAS Y LEGUMBRES,2026-03-11,2031-02-13,2026-04-24,21306.61,17925.45,17925.45,0.00,0.00,144.15,144.15,0.00,0.00,0.00,0.00,CONSUMO,60,60,M,9.65,9.65,PAG,34717.64,2026-03-11,A1,7,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000184,2000184,2026-05-18,69,PFSC,VIGENTE,CT,CAPITAL DE TRABAJO,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2022-10-29,2026-10-08,2022-12-11,34702.15,26892.91,23338.07,0.00,3554.84,232.18,232.18,30.69,0.00,0.00,71.10,INMOBILIARIO,48,48,M,10.36,10.36,QUI,76893.99,2022-10-29,B1,5,16,0,3554.84,30.69,71.10,0.00,17.77,0.00
9000000185,2000185,2026-05-18,41,PFSC,VIGENTE,MV,MEJORA DE VIVIENDA,S960201,PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA,2023-04-30,2025-04-19,2025-09-07,18016.98,6064.62,6064.62,0.00,0.00,85.56,85.56,0.00,0.00,0.00,0.00,CONSUMO,24,24,M,16.93,16.93,PAG,33410.47,2023-04-30,A1,11,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000186,2000186,2026-05-18,48,PFMC,VIGENTE,RP,PAGO DE DEUDAS VARIAS,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2022-07-28,2024-01-19,2024-01-06,25500.46,4363.68,4363.68,0.00,0.00,64.18,64.18,0.00,0.00,0.00,0.00,MICROCREDITO,18,18,M,17.65,17.65,VIV,57936.49,2022-07-28,A2,22,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000187,2000187,2026-05-18,5,MICROCRED,VENCIDO,ED,EDUCACION,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2025-01-11,2028-12-21,2025-09-23,34991.40,29082.48,23792.64,0.00,5289.84,413.94,413.94,75.29,0.00,0.00,105.80,CONSUMO,48,48,M,17.08,17.08,QUI,59655.40,2025-01-11,A1,22,21,0,5289.84,75.29,105.80,0.00,26.45,0.00
9000000188,2000188,2026-05-18,5,PFSC,VIGENTE,CT,CAPITAL DE TRABAJO,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2025-12-12,2031-11-11,2026-02-12,12271.77,2845.59,2565.26,0.00,280.33,28.41,28.41,2.80,0.00,0.00,5.61,CONSUMO,72,72,M,11.98,11.98,QUI,19437.20,2025-12-12,A1,11,24,0,280.33,2.80,5.61,0.00,1.40,0.00
9000000189,2000189,2026-05-18,60,PFSC,VIGENTE,RP,PAGO DE DEUDAS VARIAS,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2023-09-07,2028-08-11,2025-04-07,21342.01,19826.71,19826.71,0.00,0.00,160.76,160.76,0.00,0.00,0.00,0.00,CONSUMO,60,60,M,9.73,9.73,VIV,47744.42,2023-09-07,A1,3,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000190,2000190,2026-05-18,69,PFSC,VIGENTE,RP,PAGO DE DEUDAS VARIAS,A011301,CULTIVO DE HORTALIZAS Y LEGUMBRES,2024-07-19,2030-06-18,2025-12-18,23709.56,13532.55,13532.55,0.00,0.00,126.30,126.30,0.00,0.00,0.00,0.00,INMOBILIARIO,72,72,M,11.2,11.2,QUI,25162.86,2024-07-19,A1,28,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000191,2000191,2026-05-18,48,PFSC,VIGENTE,CV,COMPRA DE VEHICULO,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2024-07-31,2026-01-22,2025-03-17,18551.35,16269.62,16269.62,0.00,0.00,266.82,266.82,0.00,0.00,0.00,0.00,MICROCREDITO,18,18,M,19.68,19.68,PAG,40849.00,2024-07-31,A2,24,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000192,2000192,2026-05-18,20,PFSC,VIGENTE,CT,CAPITAL DE TRABAJO,S960201,PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA,2022-01-14,2026-12-19,2024-06-20,24529.91,8341.59,8341.59,0.00,0.00,77.79,77.79,0.00,0.00,0.00,0.00,INMOBILIARIO,60,60,M,11.19,11.19,QUI,54033.47,2022-01-14,A1,23,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000193,2000193,2026-05-18,20,CRVIVIENDA,VIGENTE,MV,MEJORA DE VIVIENDA,S960201,PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA,2022-05-17,2023-05-12,2026-05-13,10466.97,3629.96,3629.96,0.00,0.00,47.19,47.19,0.00,0.00,0.00,0.00,INMOBILIARIO,12,12,M,15.6,15.6,VIV,9555.04,2022-05-17,C1,28,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000194,2000194,2026-05-18,41,PFSC,VIGENTE,ED,EDUCACION,S960201,PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA,2025-08-02,2026-07-28,2025-11-09,15787.20,4280.44,4280.44,0.00,0.00,67.60,67.60,0.00,0.00,0.00,0.00,CONSUMO,12,12,M,18.95,18.95,QUI,38323.00,2025-08-02,A1,28,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000195,2000195,2026-05-18,69,MICROCRED,VIGENTE,CV,COMPRA DE VEHICULO,A011301,CULTIVO DE HORTALIZAS Y LEGUMBRES,2023-05-31,2024-11-21,2024-10-27,20280.34,3805.04,3805.04,0.00,0.00,31.93,31.93,0.00,0.00,0.00,0.00,INMOBILIARIO,18,18,M,10.07,10.07,QUI,46405.52,2023-05-31,A1,20,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000196,2000196,2026-05-18,20,MICROCRED,VIGENTE,CV,COMPRA DE VEHICULO,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2022-12-31,2027-12-05,2024-03-25,28803.40,12567.08,12567.08,0.00,0.00,137.82,137.82,0.00,0.00,0.00,0.00,MICROCREDITO,60,60,M,13.16,13.16,QUI,45725.08,2022-12-31,A1,9,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000197,2000197,2026-05-18,48,PFSC,VIGENTE,CT,CAPITAL DE TRABAJO,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2022-09-08,2027-08-13,2022-09-11,2186.12,1180.62,1180.62,0.00,0.00,13.22,13.22,0.00,0.00,0.00,0.00,CONSUMO,60,60,M,13.44,13.44,QUI,4776.13,2022-09-08,A1,27,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000198,2000198,2026-05-18,60,PFMC,VIGENTE,ED,EDUCACION,A011301,CULTIVO DE HORTALIZAS Y LEGUMBRES,2024-06-14,2027-05-30,2026-01-26,15239.67,10569.65,10569.65,0.00,0.00,172.99,172.99,0.00,0.00,0.00,0.00,MICROCREDITO,36,36,M,19.64,19.64,PAG,20793.09,2024-06-14,A1,17,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000199,2000199,2026-05-18,41,CRVIVIENDA,VIGENTE,CT,CAPITAL DE TRABAJO,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2024-05-06,2027-04-21,2024-06-27,12820.92,2726.02,2726.02,0.00,0.00,44.82,44.82,0.00,0.00,0.00,0.00,MICROCREDITO,36,36,M,19.73,19.73,PAG,19038.94,2024-05-06,A1,8,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000200,2000200,2026-05-18,41,MICROCRED,VIGENTE,CV,COMPRA DE VEHICULO,A011301,CULTIVO DE HORTALIZAS Y LEGUMBRES,2022-02-23,2028-01-23,2023-08-18,14140.81,12296.65,12296.65,0.00,0.00,169.59,169.59,0.00,0.00,0.00,0.00,CONSUMO,72,72,M,16.55,16.55,PAG,19132.89,2022-02-23,C1,8,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000201,2000201,2026-05-18,60,CRVIVIENDA,VIGENTE,ED,EDUCACION,S960201,PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA,2024-03-09,2027-02-22,2024-08-21,12506.57,7876.27,7876.27,0.00,0.00,97.27,97.27,0.00,0.00,0.00,0.00,CONSUMO,36,36,M,14.82,14.82,VIV,16223.67,2024-03-09,A2,19,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000202,2000202,2026-05-18,5,CRVIVIENDA,VIGENTE,RP,PAGO DE DEUDAS VARIAS,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2022-03-06,2027-02-08,2023-12-04,5671.96,3342.13,3342.13,0.00,0.00,39.74,39.74,0.00,0.00,0.00,0.00,CONSUMO,60,60,M,14.27,14.27,PAG,12100.00,2022-03-06,A1,23,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000203,2000203,2026-05-18,48,CRVIVIENDA,VIGENTE,CV,COMPRA DE VEHICULO,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2023-06-16,2024-12-07,2025-02-26,10161.40,9417.36,7857.66,282.52,1559.70,138.20,138.20,22.89,0.00,0.00,31.19,MICROCREDITO,18,18,M,17.61,17.61,VIV,21647.21,2023-06-16,A1,27,69,2,1559.70,22.89,31.19,0.00,7.80,0.00
9000000204,2000204,2026-05-18,48,PFSC,VIGENTE,CV,COMPRA DE VEHICULO,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2023-12-03,2025-11-22,2024-11-13,29111.09,9231.20,8498.04,0.00,733.16,136.70,136.70,10.86,0.00,0.00,14.66,MICROCREDITO,24,24,M,17.77,17.77,PAG,61992.50,2023-12-03,A1,15,20,0,733.16,10.86,14.66,0.00,3.67,0.00
9000000205,2000205,2026-05-18,69,PFMC,VENCIDO,ED,EDUCACION,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2025-02-20,2030-01-25,2025-12-28,33167.14,30513.20,30513.20,0.00,0.00,467.36,467.36,0.00,0.00,0.00,0.00,MICROCREDITO,60,60,M,18.38,18.38,PAG,66598.46,2025-02-20,A1,27,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000206,2000206,2026-05-18,5,CRVIVIENDA,VENCIDO,RP,PAGO DE DEUDAS VARIAS,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2022-12-17,2026-11-26,2023-08-02,34954.95,29186.65,27581.70,0.00,1604.95,471.36,471.36,25.92,0.00,0.00,32.10,CONSUMO,48,48,M,19.38,19.38,QUI,69327.25,2022-12-17,B1,13,21,0,1604.95,25.92,32.10,0.00,8.02,0.00
9000000207,2000207,2026-05-18,5,PFMC,CASTIGADO,RP,PAGO DE DEUDAS VARIAS,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2022-06-13,2027-05-18,2025-11-10,3108.07,2548.14,2548.14,0.00,0.00,39.16,39.16,0.00,0.00,0.00,0.00,MICROCREDITO,60,60,M,18.44,18.44,QUI,4557.56,2022-06-13,A2,13,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000208,2000208,2026-05-18,60,CRVIVIENDA,VIGENTE,ED,EDUCACION,S960201,PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA,2022-04-20,2023-04-15,2025-10-14,23533.34,5213.00,4868.50,156.39,344.50,42.88,42.88,2.83,0.00,0.00,6.89,CONSUMO,12,12,M,9.87,9.87,PAG,20143.49,2022-04-20,A2,9,80,2,344.50,2.83,6.89,0.00,1.72,0.00
9000000209,2000209,2026-05-18,60,MICROCRED,VIGENTE,RP,PAGO DE DEUDAS VARIAS,S960201,PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA,2022-11-08,2023-11-03,2024-02-06,27602.77,7283.72,7283.72,0.00,0.00,81.76,81.76,0.00,0.00,0.00,0.00,MICROCREDITO,12,12,M,13.47,13.47,PAG,28040.00,2022-11-08,B1,28,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000210,2000210,2026-05-18,60,PFMC,VIGENTE,CT,CAPITAL DE TRABAJO,A011301,CULTIVO DE HORTALIZAS Y LEGUMBRES,2024-06-23,2030-05-23,2024-09-29,25054.63,12048.72,12048.72,0.00,0.00,101.21,101.21,0.00,0.00,0.00,0.00,INMOBILIARIO,72,72,M,10.08,10.08,QUI,35884.12,2024-06-23,A2,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000211,2000211,2026-05-18,20,PFSC,CASTIGADO,RP,PAGO DE DEUDAS VARIAS,S960201,PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA,2023-01-23,2027-12-28,2025-08-05,9328.20,4045.71,3681.33,0.00,364.38,59.71,59.71,5.38,0.00,0.00,7.29,INMOBILIARIO,60,60,M,17.71,17.71,QUI,7560.81,2023-01-23,A1,6,21,0,364.38,5.38,7.29,0.00,1.82,0.00
9000000212,2000212,2026-05-18,20,CRVIVIENDA,CASTIGADO,CT,CAPITAL DE TRABAJO,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2022-04-24,2025-04-08,2022-08-10,18860.85,13026.75,9964.56,390.80,3062.19,156.86,156.86,36.87,0.00,122.49,61.24,CONSUMO,36,36,M,14.45,14.45,VIV,39697.20,2022-04-24,D,17,120,4,3062.19,36.87,61.24,0.00,15.31,0.00
9000000213,2000213,2026-05-18,20,PFSC,VIGENTE,RP,PAGO DE DEUDAS VARIAS,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2023-01-07,2027-12-12,2023-03-30,30286.15,27940.69,22031.11,0.00,5909.58,222.13,222.13,46.98,0.00,0.00,118.19,MICROCREDITO,60,60,M,9.54,9.54,PAG,59642.71,2023-01-07,A1,23,1,0,5909.58,46.98,118.19,0.00,29.55,0.00
9000000214,2000214,2026-05-18,60,PFMC,VIGENTE,RP,PAGO DE DEUDAS VARIAS,A011301,CULTIVO DE HORTALIZAS Y LEGUMBRES,2025-09-10,2028-08-25,2025-12-27,8662.53,7991.53,7991.53,0.00,0.00,82.65,82.65,0.00,0.00,0.00,0.00,MICROCREDITO,36,36,M,12.41,12.41,VIV,7369.97,2025-09-10,B1,28,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000215,2000215,2026-05-18,20,CRVIVIENDA,CASTIGADO,CV,COMPRA DE VEHICULO,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2023-08-02,2029-07-01,2023-09-10,28719.88,8027.80,8027.80,0.00,0.00,86.03,86.03,0.00,0.00,0.00,0.00,MICROCREDITO,72,72,M,12.86,12.86,QUI,29588.71,2023-08-02,A1,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000216,2000216,2026-05-18,69,CRVIVIENDA,VIGENTE,MV,MEJORA DE VIVIENDA,S960201,PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA,2023-09-28,2027-09-07,2024-06-27,28416.41,25285.67,25285.67,0.00,0.00,377.39,377.39,0.00,0.00,0.00,0.00,MICROCREDITO,48,48,M,17.91,17.91,QUI,60471.52,2023-09-28,A1,26,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000217,2000217,2026-05-18,60,PFMC,VIGENTE,MV,MEJORA DE VIVIENDA,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2024-12-15,2026-12-05,2025-05-20,12048.94,10959.83,10959.83,0.00,0.00,133.98,133.98,0.00,0.00,0.00,0.00,INMOBILIARIO,24,24,M,14.67,14.67,QUI,18480.24,2024-12-15,A2,12,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000218,2000218,2026-05-18,60,PFMC,VIGENTE,RP,PAGO DE DEUDAS VARIAS,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2025-05-07,2026-05-02,2025-05-22,21899.85,13130.57,13130.57,0.00,0.00,170.15,170.15,0.00,0.00,0.00,0.00,CONSUMO,12,12,M,15.55,15.55,QUI,52094.01,2025-05-07,B1,16,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000219,2000219,2026-05-18,5,PFMC,VIGENTE,ED,EDUCACION,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2024-02-15,2030-01-14,2025-09-07,20244.92,6190.44,6190.44,0.00,0.00,94.15,94.15,0.00,0.00,0.00,0.00,MICROCREDITO,72,72,M,18.25,18.25,QUI,29508.36,2024-02-15,C1,12,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000220,2000220,2026-05-18,60,PFMC,VIGENTE,MV,MEJORA DE VIVIENDA,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2025-03-31,2028-03-15,2025-12-18,28598.78,25912.26,25912.26,0.00,0.00,330.17,330.17,0.00,0.00,0.00,0.00,MICROCREDITO,36,36,M,15.29,15.29,PAG,42245.01,2025-03-31,A1,15,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000221,2000221,2026-05-18,48,CRVIVIENDA,VIGENTE,CV,COMPRA DE VEHICULO,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2023-10-24,2028-09-27,2024-09-06,23771.28,16507.75,16507.75,0.00,0.00,144.86,144.86,0.00,0.00,0.00,0.00,INMOBILIARIO,60,60,M,10.53,10.53,QUI,52025.61,2023-10-24,A1,21,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000222,2000222,2026-05-18,20,PFSC,VIGENTE,ED,EDUCACION,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2022-05-03,2028-04-01,2025-09-25,9759.94,3419.33,3419.33,0.00,0.00,48.13,48.13,0.00,0.00,0.00,0.00,MICROCREDITO,72,72,M,16.89,16.89,VIV,10618.70,2022-05-03,A1,10,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000223,2000223,2026-05-18,48,PFSC,VIGENTE,CV,COMPRA DE VEHICULO,S960201,PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA,2024-07-22,2026-07-12,2025-01-17,29843.34,15834.87,13832.00,0.00,2002.87,196.48,196.48,24.85,0.00,0.00,40.06,INMOBILIARIO,24,24,M,14.89,14.89,QUI,28219.45,2024-07-22,A2,14,15,0,2002.87,24.85,40.06,0.00,10.01,0.00
9000000224,2000224,2026-05-18,60,PFSC,VIGENTE,MV,MEJORA DE VIVIENDA,A011301,CULTIVO DE HORTALIZAS Y LEGUMBRES,2022-10-05,2026-09-14,2023-02-13,12643.02,8000.54,8000.54,0.00,0.00,115.21,115.21,0.00,0.00,0.00,0.00,CONSUMO,48,48,M,17.28,17.28,VIV,30789.34,2022-10-05,A1,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000225,2000225,2026-05-18,69,PFSC,VIGENTE,CV,COMPRA DE VEHICULO,A011301,CULTIVO DE HORTALIZAS Y LEGUMBRES,2023-08-13,2029-07-12,2024-04-07,10784.90,8743.33,8743.33,0.00,0.00,129.84,129.84,0.00,0.00,0.00,0.00,MICROCREDITO,72,72,M,17.82,17.82,PAG,15753.64,2023-08-13,B1,3,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000226,2000226,2026-05-18,41,MICROCRED,VIGENTE,CT,CAPITAL DE TRABAJO,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2023-11-03,2028-10-07,2025-12-07,32657.79,8452.22,8452.22,0.00,0.00,136.36,136.36,0.00,0.00,0.00,0.00,CONSUMO,60,60,M,19.36,19.36,QUI,30386.78,2023-11-03,A1,9,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000227,2000227,2026-05-18,20,PFSC,VIGENTE,ED,EDUCACION,A011301,CULTIVO DE HORTALIZAS Y LEGUMBRES,2024-12-02,2028-11-11,2025-06-29,7869.40,7022.37,7022.37,0.00,0.00,56.53,56.53,0.00,0.00,0.00,0.00,INMOBILIARIO,48,48,M,9.66,9.66,QUI,12015.63,2024-12-02,A1,28,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000228,2000228,2026-05-18,20,MICROCRED,VIGENTE,ED,EDUCACION,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2025-01-01,2026-06-25,2025-08-19,33459.30,25169.51,25169.51,0.00,0.00,360.34,360.34,0.00,0.00,0.00,0.00,CONSUMO,18,18,M,17.18,17.18,PAG,73843.19,2025-01-01,A1,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000229,2000229,2026-05-18,41,PFMC,VIGENTE,CT,CAPITAL DE TRABAJO,A011301,CULTIVO DE HORTALIZAS Y LEGUMBRES,2024-07-07,2025-12-29,2025-12-06,16793.86,14748.89,14748.89,0.00,0.00,130.28,130.28,0.00,0.00,0.00,0.00,MICROCREDITO,18,18,M,10.6,10.6,QUI,17169.38,2024-07-07,A1,9,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000230,2000230,2026-05-18,69,PFMC,VENCIDO,CT,CAPITAL DE TRABAJO,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2025-05-05,2030-04-09,2025-06-10,2212.26,1018.07,1018.07,0.00,0.00,10.88,10.88,0.00,0.00,0.00,0.00,INMOBILIARIO,60,60,M,12.82,12.82,VIV,1805.00,2025-05-05,A1,19,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000231,2000231,2026-05-18,69,PFMC,VIGENTE,CV,COMPRA DE VEHICULO,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2024-06-04,2029-05-09,2025-01-27,15938.62,5715.90,4856.49,171.48,859.41,85.64,85.64,12.88,0.00,34.38,17.19,INMOBILIARIO,60,60,M,17.98,17.98,PAG,34638.52,2024-06-04,A1,17,115,3,859.41,12.88,17.19,0.00,4.30,0.00
9000000232,2000232,2026-05-18,41,PFSC,VIGENTE,CT,CAPITAL DE TRABAJO,A011301,CULTIVO DE HORTALIZAS Y LEGUMBRES,2025-07-10,2027-01-01,2026-03-09,33091.19,26941.24,26941.24,0.00,0.00,424.55,424.55,0.00,0.00,0.00,0.00,MICROCREDITO,18,18,M,18.91,18.91,QUI,46847.47,2025-07-10,A1,10,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000233,2000233,2026-05-18,41,MICROCRED,VIGENTE,RP,PAGO DE DEUDAS VARIAS,A011301,CULTIVO DE HORTALIZAS Y LEGUMBRES,2024-07-16,2030-06-15,2026-04-08,1156.83,239.82,239.82,0.00,0.00,3.70,3.70,0.00,0.00,0.00,0.00,INMOBILIARIO,72,72,M,18.49,18.49,PAG,1429.72,2024-07-16,A1,27,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000234,2000234,2026-05-18,60,PFMC,CASTIGADO,ED,EDUCACION,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2025-04-04,2026-03-30,2025-09-12,25927.23,8794.89,8794.89,0.00,0.00,82.45,82.45,0.00,0.00,0.00,0.00,INMOBILIARIO,12,12,M,11.25,11.25,QUI,48299.62,2025-04-04,A1,18,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000235,2000235,2026-05-18,20,PFSC,VIGENTE,CT,CAPITAL DE TRABAJO,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2024-08-02,2028-07-12,2025-03-16,30115.64,11258.85,9393.26,0.00,1865.59,134.54,134.54,22.29,0.00,0.00,37.31,MICROCREDITO,48,48,M,14.34,14.34,VIV,72175.09,2024-08-02,A1,27,7,0,1865.59,22.29,37.31,0.00,9.33,0.00
9000000236,2000236,2026-05-18,60,MICROCRED,VIGENTE,ED,EDUCACION,S960201,PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA,2023-02-14,2029-01-13,2025-05-25,21015.56,19121.62,19121.62,0.00,0.00,206.35,206.35,0.00,0.00,0.00,0.00,CONSUMO,72,72,M,12.95,12.95,QUI,26463.49,2023-02-14,A1,24,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000237,2000237,2026-05-18,69,PFSC,VIGENTE,CV,COMPRA DE VEHICULO,S960201,PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA,2025-06-01,2031-05-01,2025-12-28,18373.21,10329.54,8598.45,0.00,1731.09,141.08,141.08,23.64,0.00,0.00,34.62,INMOBILIARIO,72,72,M,16.39,16.39,QUI,34882.68,2025-06-01,B1,3,17,0,1731.09,23.64,34.62,0.00,8.66,0.00
9000000238,2000238,2026-05-18,69,PFMC,VIGENTE,MV,MEJORA DE VIVIENDA,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2025-03-10,2031-02-07,2025-05-24,25349.66,12808.51,12808.51,0.00,0.00,105.99,105.99,0.00,0.00,0.00,0.00,MICROCREDITO,72,72,M,9.93,9.93,PAG,22620.02,2025-03-10,D,19,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000239,2000239,2026-05-18,60,PFMC,CASTIGADO,ED,EDUCACION,S960201,PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA,2024-03-14,2028-02-22,2026-03-06,29195.37,5909.50,5909.50,0.00,0.00,53.63,53.63,0.00,0.00,0.00,0.00,INMOBILIARIO,48,48,M,10.89,10.89,QUI,50039.50,2024-03-14,B1,15,0,0,0.00,0.00,0.00,0.00,0.00,0.00
